转发微博,易学伏明奇,2020年01月02日06:59 来自Android客户端,https://weibo.com/2812969717?refer_flag=1001030103_,4456179989935529,2812969717,持续互动,2020-01-02 07:03:42,人脉妈妈
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,终于开始出现了。。。早发现 早治疗,2020-01-19 09:11:32,林鸿钧
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,要是有个好爷爷，啥病都不怕，实在不行可以专门闭馆去馆里待着，或者去国外豪宅,2020-01-19 09:04:57,一个O_o胖子
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,可怕,2020-01-19 09:00:53,茜茜不能在吃啦
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,有治愈的患者，是有可以治疗的药物了吗,2020-01-19 08:45:18,杨羊羊---
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,少去接触人多的地方,2020-01-19 08:30:38,谭广帝
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,@______Mocha,2020-01-19 08:27:19,感觉自己肉肉哒
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,还不全国各省通报？,2020-01-19 08:07:59,头头的小世界
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,其他省份就没有吗？,2020-01-19 08:05:25,Ken许
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,不能仅仅武汉市排查啊，人口流动，其他省市也要汇报啊,2020-01-19 08:04:13,纳兰谦
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,做好防护吧,2020-01-19 08:01:51,达哥90
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,人传人了？！？？,2020-01-19 07:36:17,BlackMoon0-0
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,快过年了，希望都能平安,2020-01-19 07:35:06,666三千若水666
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,不是说控制了么昨天[黑线],2020-01-19 07:26:00,O张小沫O
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,好的,2020-01-19 07:20:55,陪他和怪兽较劲k
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,能不能加上累计多少例，死亡多少例治愈出院多少例？,2020-01-19 07:19:54,你好xin
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,愿早日康复!,2020-01-19 07:15:55,爱美鼠妹子
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,国家新下发了优化检测试剂盒，检测阳性率提高了,2020-01-19 07:15:17,蔚蓝天空中的大雁
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,一定要戴口罩，勤洗手，尽量少去人员聚集的地方！,2020-01-19 07:14:29,席美伊
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,愿早日康复!,2020-01-19 07:08:53,仙女不见丑东西
【武汉新认定新型冠状病毒感染的肺炎病例17例】据武汉市卫健委：2020年1月17日，国家和省市专家对全市各社区卫生服务中心筛查的、各医院发热门诊发现并收治的不明原因肺炎部分病例，依据其临床表现、流行病学史，以及采用优化后的检测试剂盒检测出的新型冠状病毒核酸阳性结果进行综合研判，新认定新型​展开c,人民网,2020年01月19日06:55,https://weibo.com/2286908003?refer_flag=1001030103_,4462339673786934,2286908003,希望患者早日康复。,2020-01-19 07:08:36,欢欢乐乐心
